Az: 241.80  El: 54.92
784, V1: 0.07 V2: 0.03 R: 1.00
786, V1: 0.07 V2: 0.03 R: 1.00
789, V1: 0.07 V2: 0.03 R: 1.25
791, V1: 0.07 V2: 0.03 R: 1.00
Az: 245.55  El: 52.87
793, V1: 0.07 V2: 0.03 R: 1.00
795, V1: 0.07 V2: 0.03 R: 1.07
797, V1: 0.07 V2: 0.03 R: 1.00
799, V1: 0.07 V2: 0.03 R: 1.25
801, V1: 0.07 V2: 0.03 R: 1.25
Az: 245.60  El: 52.84
803, V1: 0.07 V2: 0.03 R: 1.00
805, V1: 0.07 V2: 0.03 R: 1.00
807, V1: 0.07 V2: 0.04 R: 0.94
809, V1: 0.07 V2: 0.03 R: 1.07
811, V1: 0.07 V2: 0.03 R: 1.07
Az: 245.65  El: 52.81
813, V1: 0.07 V2: 0.03 R: 1.07
815, V1: 0.07 V2: 0.03 R: 1.07
817, V1: 0.07 V2: 0.03 R: 1.25
819, V1: 0.07 V2: 0.03 R: 1.00
Az: 245.69  El: 52.79
821, V1: 0.07 V2: 0.03 R: 1.07
823, V1: 0.07 V2: 0.03 R: 1.25
825, V1: 0.07 V2: 0.03 R: 1.07
827, V1: 0.07 V2: 0.03 R: 1.07
829, V1: 0.07 V2: 0.03 R: 1.07
Az: 245.74  El: 52.76
831, V1: 0.11 V2: 0.04 R: 1.22
833, V1: 0.09 V2: 0.04 R: 1.00
835, V1: 0.08 V2: 0.03 R: 1.14
837, V1: 0.08 V2: 0.03 R: 1.14
839, V1: 0.08 V2: 0.03 R: 1.14
Az: 245.78  El: 52.74
841, V1: 0.08 V2: 0.03 R: 1.14
843, V1: 0.07 V2: 0.03 R: 1.07
845, V1: 0.07 V2: 0.03 R: 1.07
847, V1: 0.08 V2: 0.03 R: 1.14
849, V1: 0.08 V2: 0.03 R: 1.14
Az: 245.83  El: 52.71
851, V1: 0.08 V2: 0.03 R: 1.14
853, V1: 0.08 V2: 0.03 R: 1.14
856, V1: 0.07 V2: 0.04 R: 0.94
858, V1: 0.08 V2: 0.03 R: 1.14
860, V1: 0.07 V2: 0.03 R: 1.07
Az: 245.87  El: 52.68
