338,0.12,0.06,1.04,0.00,0.00,0.01
340,0.12,0.06,1.03,0.00,0.00,0.02
342,0.12,0.06,1.04,0.00,0.00,0.02
344,0.12,0.06,1.04,0.00,0.00,0.04
346,0.12,0.06,1.03,0.00,0.00,0.03
348,0.12,0.06,1.03,0.00,0.00,0.03
350,0.12,0.06,1.02,0.00,0.00,0.02
352,0.12,0.06,1.02,0.00,0.00,0.02
354,0.12,0.06,1.03,0.00,0.00,0.04
356,0.12,0.06,1.03,0.00,0.00,0.03
358,0.12,0.06,1.02,0.00,0.00,0.03
360,0.12,0.06,1.02,0.00,0.00,0.03
362,0.12,0.06,1.03,0.00,0.00,0.04
364,0.12,0.06,1.03,0.00,0.00,0.04
366,0.12,0.06,1.02,0.00,0.00,0.03
369,0.12,0.06,1.03,0.00,0.00,0.04
371,0.12,0.06,1.03,0.00,0.00,0.03
373,0.12,0.06,1.02,0.00,0.00,0.04
375,0.12,0.06,1.03,0.00,0.00,0.04
377,0.12,0.06,1.03,0.00,0.00,0.04
379,0.12,0.06,1.03,0.00,0.00,0.05
381,0.12,0.06,1.02,0.00,0.00,0.04
383,0.12,0.06,1.01,0.00,0.00,0.03
385,0.12,0.06,1.03,0.00,0.00,0.05
387,0.12,0.06,1.03,0.00,0.00,0.04
389,0.12,0.06,1.02,0.00,0.00,0.04
391,0.12,0.06,1.03,0.00,0.00,0.05
393,0.12,0.06,1.01,0.00,0.00,0.04
395,0.12,0.06,1.02,0.00,0.00,0.04
397,0.12,0.06,1.05,0.00,0.00,0.06
399,0.12,0.06,1.03,0.00,0.00,0.05
401,0.12,0.06,1.03,0.00,0.00,0.05
403,0.12,0.06,1.03,0.00,0.00,0.04
405,0.12,0.06,1.04,0.00,0.00,0.05
407,0.12,0.06,1.02,0.00,0.00,0.05
409,0.12,0.06,1.03,0.00,0.00,0.05
411,0.12,0.06,1.03,0.00,0.00,0.04
413,0.12,0.06,1.04,0.00,0.00,0.04
416,0.12,0.06,1.04,0.00,0.00,0.04
418,0.12,0.06,1.04,0.00,0.00,0.05
420,0.12,0.06,1.02,0.00,0.00,0.06
422,0.12,0.06,1.02,0.00,0.00,0.05
424,0.12,0.06,1.01,0.00,0.00,0.05
426,0.12,0.06,1.05,0.00,0.00,0.06
428,0.12,0.06,1.03,0.00,0.00,0.06
430,0.12,0.06,1.02,0.00,0.00,0.05
432,0.12,0.06,1.04,0.00,0.00,0.05
434,0.12,0.06,1.04,0.00,0.00,0.05
436,0.12,0.06,1.03,0.00,0.00,0.05
438,0.12,0.06,1.04,0.00,0.00,0.05
440,0.11,0.06,1.04,0.00,0.00,0.05
442,0.12,0.06,1.04,0.00,0.00,0.06
444,0.12,0.06,1.02,0.00,0.00,0.05
446,0.11,0.06,1.03,0.00,0.00,0.05
448,0.12,0.06,1.04,0.00,0.00,0.05
450,0.11,0.06,1.04,0.00,0.00,0.05
452,0.11,0.06,1.04,0.00,0.00,0.05
454,0.11,0.06,1.02,0.00,0.00,0.05
