779,0.043,0.022,0.990,0.001,0.002,0.115
781,0.044,0.021,1.057,0.000,0.003,0.123
El: -62.79
783,0.044,0.021,1.057,0.000,0.002,0.103
785,0.043,0.021,1.030,0.002,0.002,0.125
787,0.044,0.022,1.035,0.001,0.002,0.110
789,0.044,0.021,1.074,0.001,0.002,0.099
El: -62.78
791,0.043,0.023,0.952,0.002,0.003,0.172
793,0.041,0.022,0.938,0.003,0.002,0.097
795,0.042,0.021,1.014,0.002,0.003,0.123
797,0.043,0.020,1.087,0.002,0.001,0.093
799,0.042,0.020,1.071,0.002,0.001,0.086
El: -62.76
801,0.043,0.021,1.012,0.002,0.003,0.138
803,0.042,0.022,0.995,0.002,0.002,0.123
805,0.042,0.021,1.020,0.003,0.003,0.172
807,0.042,0.021,1.021,0.002,0.002,0.114
809,0.042,0.020,1.052,0.002,0.001,0.090
El: -62.74
811,0.041,0.021,1.004,0.002,0.002,0.126
813,0.041,0.020,1.050,0.002,0.001,0.077
815,0.040,0.019,1.050,0.002,0.001,0.115
817,0.041,0.020,1.050,0.003,0.000,0.061
819,0.040,0.020,1.019,0.002,0.000,0.054
El: -62.72
821,0.040,0.019,1.044,0.002,0.001,0.116
823,0.040,0.020,1.002,0.002,0.001,0.073
825,0.040,0.020,1.014,0.002,0.001,0.053
827,0.041,0.020,1.036,0.002,0.002,0.140
829,0.040,0.020,1.013,0.002,0.000,0.044
El: -62.70
832,0.039,0.020,0.980,0.000,0.002,0.068
834,0.040,0.020,1.013,0.002,0.000,0.050
836,0.039,0.020,1.006,0.001,0.000,0.028
838,0.039,0.020,1.000,0.000,0.000,0.006
840,0.039,0.020,1.000,0.000,0.000,0.000
El: -62.68
842,0.039,0.020,1.000,0.000,0.000,0.000
844,0.039,0.020,0.985,0.001,0.001,0.067
846,0.040,0.019,1.031,0.002,0.001,0.120
848,0.039,0.020,1.006,0.001,0.000,0.037
850,0.039,0.020,1.000,0.000,0.000,0.006
El: -62.66
852,0.039,0.020,1.000,0.000,0.000,0.000
854,0.039,0.020,0.994,0.001,0.000,0.028
856,0.039,0.020,1.000,0.000,0.000,0.006
858,0.039,0.020,0.979,0.002,0.001,0.073
860,0.039,0.019,1.025,0.001,0.001,0.118
El: -62.65
862,0.039,0.019,1.025,0.001,0.001,0.109
864,0.039,0.020,1.015,0.001,0.002,0.120
866,0.039,0.019,1.019,0.002,0.001,0.114
868,0.039,0.019,1.017,0.000,0.001,0.073
870,0.039,0.019,1.010,0.001,0.001,0.079
El: -62.63
872,0.039,0.019,1.006,0.002,0.001,0.122
874,0.039,0.019,1.004,0.001,0.001,0.084
