733	0	0	0.33	1.05	1.57
734	0	0	0.33	1.06	1.58
735	0	0	0.33	1.06	1.58
736	0	0	0.34	1.07	1.59
737	0	0	0.33	1.07	1.59
738	0	0	0.33	1.07	1.59
739	152.84	65.68	0.33	1.07	1.59
740	0	0	0.33	1.07	1.60
741	0	0	0.34	1.08	1.60
742	0	0	0.33	1.07	1.60
743	0	0	0.33	1.07	1.60
744	0	0	0.33	1.07	1.60
745	0	0	0.34	1.07	1.59
746	0	0	0.33	1.07	1.60
747	0	0	0.34	1.07	1.59
748	0	0	0.34	1.08	1.60
749	152.93	65.69	0.33	1.08	1.61
750	0	0	0.34	1.08	1.60
751	0	0	0.33	1.08	1.61
752	0	0	0.33	1.08	1.61
753	0	0	0.33	1.08	1.61
754	0	0	0.33	1.08	1.61
755	0	0	0.33	1.08	1.61
756	0	0	0.33	1.08	1.61
757	0	0	0.33	1.08	1.61
758	0	0	0.33	1.08	1.61
759	153.01	65.70	0.33	1.08	1.61
760	0	0	0.33	1.08	1.61
