1960,0.22,0.10,1.10
1962,0.22,0.10,1.05
1964,0.22,0.10,1.10
1966,0.22,0.10,1.05
1968,0.22,0.10,1.10
1970,0.22,0.10,1.05
1972,0.22,0.10,1.05
1974,0.22,0.10,1.07
1976,0.22,0.10,1.10
1979,0.22,0.10,1.05
1981,0.22,0.10,1.07
1983,0.22,0.10,1.15
1985,0.22,0.10,1.07
1987,0.22,0.10,1.07
1989,0.22,0.10,1.10
1991,0.22,0.10,1.10
1993,0.22,0.11,1.05
1995,0.22,0.10,1.10
1997,0.22,0.10,1.10
1999,0.22,0.10,1.10
2001,0.22,0.11,1.05
2003,0.22,0.10,1.10
2005,0.22,0.10,1.10
2007,0.22,0.11,1.05
2009,0.23,0.10,1.12
2011,0.23,0.10,1.12
2013,0.22,0.11,1.05
2015,0.23,0.10,1.12
2017,0.22,0.11,1.05
2019,0.22,0.10,1.10
2021,0.23,0.10,1.12
2023,0.23,0.11,1.07
2025,0.23,0.10,1.12
2027,0.22,0.11,1.05
2029,0.22,0.11,1.05
2031,0.22,0.11,1.05
2033,0.23,0.11,1.07
2035,0.22,0.10,1.10
2037,0.22,0.10,1.10
2039,0.22,0.11,1.05
2041,0.23,0.11,1.07
2044,0.22,0.11,1.05
2046,0.22,0.11,1.05
2048,0.22,0.11,1.05
2050,0.23,0.11,1.07
2052,0.23,0.11,1.07
2054,0.22,0.11,1.05
2056,0.22,0.10,1.10
2058,0.23,0.10,1.12
2060,0.23,0.10,1.12
2062,0.22,0.11,1.05
2064,0.22,0.10,1.10
2066,0.22,0.10,1.10
2068,0.22,0.11,1.05
2070,0.22,0.11,1.05
2072,0.23,0.10,1.12
2074,0.23,0.11,1.07
2076,0.23,0.10,1.12
2078,0.22,0.11,1.05
2080,0.22,0.11,1.05
2082,0.23,0.11,1.07
2084,0.23,0.10,1.12
2086,0.23,0.10,1.12
2088,0.23,0.10,1.12
2090,0.23,0.11,1.07
2092,0.23,0.11,1.07
2094,0.22,0.11,1.05
2096,0.23,0.10,1.12
2098,0.23,0.11,1.07
2100,0.23,0.11,1.07
2102,0.23,0.11,1.07
2104,0.23,0.11,1.07
2106,0.23,0.11,1.07
2108,0.23,0.10,1.14
2111,0.23,0.11,1.09
2113,0.23,0.11,1.07
2115,0.23,0.11,1.07
2117,0.23,0.10,1.14
2119,0.23,0.11,1.09
2121,0.23,0.11,1.04
2123,0.23,0.11,1.09
2125,0.23,0.11,1.09
2127,0.23,0.11,1.09
2129,0.23,0.11,1.04
2131,0.23,0.11,1.04
2133,0.24,0.11,1.11
2135,0.23,0.11,1.09
2137,0.23,0.11,1.09
2139,0.24,0.11,1.11
2141,0.23,0.11,1.09
2143,0.23,0.11,1.04
2145,0.23,0.11,1.09
2147,0.23,0.11,1.09
2149,0.24,0.11,1.11
2151,0.23,0.11,1.04
2153,0.24,0.11,1.11
2155,0.23,0.11,1.09
2157,0.23,0.11,1.09
2159,0.23,0.11,1.04
2161,0.23,0.11,1.09
2163,0.23,0.11,1.09
2165,0.23,0.11,1.09
2167,0.23,0.11,1.09
2169,0.23,0.11,1.09
2171,0.23,0.11,1.09
2173,0.23,0.11,1.09
2176,0.23,0.11,1.09
2178,0.23,0.11,1.09
2180,0.23,0.11,1.09
2182,0.23,0.11,1.07
2184,0.23,0.11,1.07
2186,0.23,0.11,1.07
2188,0.23,0.11,1.07
2190,0.23,0.11,1.07
2192,0.23,0.11,1.07
2194,0.23,0.11,1.07
2196,0.23,0.11,1.07
2198,0.23,0.11,1.07
2200,0.23,0.11,1.07
2202,0.23,0.11,1.07
2204,0.23,0.11,1.07
2206,0.23,0.11,1.07
2208,0.23,0.11,1.07
2210,0.23,0.11,1.07
2212,0.23,0.11,1.07
2214,0.23,0.11,1.07
2216,0.23,0.11,1.07
2218,0.23,0.10,1.12
2220,0.23,0.11,1.07
2222,0.23,0.11,1.07
2224,0.23,0.11,1.07
2226,0.23,0.11,1.07
2228,0.23,0.11,1.07
2230,0.23,0.11,1.07
2232,0.23,0.11,1.07
2234,0.23,0.11,1.07
2236,0.23,0.11,1.07
2238,0.23,0.11,1.07
2240,0.23,0.11,1.07
2243,0.22,0.11,1.05
2245,0.23,0.11,1.07
2247,0.23,0.11,1.07
2249,0.22,0.11,1.05
2251,0.22,0.11,1.05
2253,0.23,0.11,1.07
2255,0.22,0.11,1.05
2257,0.22,0.11,1.05
2259,0.22,0.11,1.05
2261,0.22,0.11,1.05
2263,0.23,0.10,1.12
2265,0.22,0.11,1.05
2267,0.22,0.10,1.10
2269,0.22,0.11,1.05
2271,0.22,0.10,1.10
2273,0.22,0.11,1.05
2275,0.22,0.11,1.05
2277,0.22,0.10,1.10
2279,0.22,0.10,1.10
2281,0.22,0.10,1.10
2283,0.22,0.10,1.07
2285,0.22,0.11,1.02
2287,0.22,0.11,1.02
2289,0.22,0.10,1.07
2291,0.22,0.10,1.10
2293,0.22,0.10,1.07
2295,0.22,0.10,1.07
2297,0.22,0.11,1.02
2299,0.22,0.10,1.07
2301,0.22,0.10,1.07
2303,0.22,0.10,1.07
2305,0.22,0.10,1.07
2307,0.22,0.10,1.05
2310,0.22,0.10,1.05
2312,0.22,0.10,1.07
2314,0.22,0.10,1.07
2316,0.22,0.10,1.05
2318,0.22,0.10,1.05
2320,0.22,0.10,1.05
2322,0.22,0.10,1.07
2324,0.22,0.10,1.07
2326,0.22,0.10,1.05
2328,0.22,0.10,1.07
2330,0.22,0.11,1.00
2332,0.22,0.10,1.07
2334,0.22,0.10,1.07
2336,0.22,0.10,1.07
2338,0.22,0.10,1.07
2340,0.22,0.10,1.07
2342,0.22,0.10,1.05
2344,0.22,0.10,1.05
2346,0.22,0.10,1.07
2348,0.22,0.10,1.07
2350,0.22,0.10,1.05
2352,0.22,0.10,1.07
2354,0.22,0.10,1.07
2356,0.22,0.10,1.07
2358,0.22,0.10,1.07
2360,0.22,0.10,1.07
2362,0.22,0.10,1.10
2364,0.22,0.11,1.02
2366,0.22,0.10,1.10
2368,0.22,0.10,1.10
2370,0.22,0.10,1.10
2372,0.22,0.10,1.10
2375,0.22,0.10,1.10
2377,0.22,0.10,1.10
2379,0.22,0.11,1.05
